id,Քաղաք/Գյուղ
BH020730,Երևան
BH020735,Երևան
BH020736,Երևան
BH020713,Երևան
BH023909,Երևան
BH023903,Գյումրի
BH023904,Գյումրի
BH023905,Երևան
BH023908,Երևան
BH037045,Երևան
BH020014,Երևան
BH019987,Երևան
BH019992,Երևան
BH019978,Երևան
BH019953,Երևան
BH019938,Երևան
BH019941,Երևան
BH019942,Երևան
BH037038,Երևան
BH036982,Երևան
BH036990,Երևան
BH036974,Երևան
BH019290,Գյումրի
BH019205,Երևան
BH024748,Գյումրի
BH024749,Գյումրի
BH024750,Գյումրի
BH024375,Երևան
BH024376,Երևան
BH024377,Երևան
BH024381,Երևան
BH024735,Գյումրի
BH024736,Գյումրի
BH024737,Գյումրի
BH024738,Գյումրի
BH024739,Գյումրի
BH024740,Գյումրի
BH024741,Գյումրի
BH024742,Գյումրի
BH024743,Գյումրի
BH024744,Գյումրի
BH024745,Գյումրի
BH024746,Գյումրի
BH024747,Գյումրի
BH024722,Գյումրի
BH024723,Գյումրի
BH024724,Գյումրի
BH024725,Գյումրի
BH024726,Գյումրի
BH024727,Գյումրի
BH024728,Գյումրի
BH024729,Գյումրի
BH024730,Գյումրի
BH024731,Գյումրի
BH024732,Գյումրի
BH024734,Գյումրի
BH024709,Գյումրի
BH024710,Գյումրի
BH024711,Գյումրի
BH024712,Գյումրի
BH024713,Գյումրի
BH024714,Գյումրի
BH024715,Գյումրի
BH024716,Գյումրի
BH024717,Գյումրի
BH024718,Գյումրի
BH024719,Գյումրի
BH024720,Գյումրի
BH024721,Գյումրի
BH024696,Գյումրի
BH024697,Գյումրի
BH024698,Գյումրի
BH024699,Գյումրի
BH024700,Գյումրի
BH024701,Գյումրի
BH024702,Գյումրի
BH024703,Գյումրի
BH024704,Գյումրի
BH024705,Գյումրի
BH024706,Գյումրի
BH009420,Երևան
BH009421,Երևան
BH009426,Երևան
BH009408,Երևան
BH009409,Երևան
BH009410,Երևան
BH009412,Երևան
BH009413,Երևան
BH009414,Երևան
BH009416,Երևան
BH009402,Երևան
BH009403,Երևան
BH043173,Երևան
BH043178,Երևան
BH036946,Երևան
BH036947,Երևան
BH036948,Երևան
BH036935,Երևան
BH036921,Երևան
BH036924,Երևան
BH036927,Երևան
BH036930,Երևան
BH036908,Երևան
299,Երևան
300,Երևան
BH036905,Երևան
BH010467,Երևան
BH010469,Երևան
BH010449,Երևան
BH010451,Երևան
BH010453,Երևան
BH010436,Երևան
BH010443,Երևան
BH010444,Երևան
BH010446,Երևան
BH010423,Երևան
BH010424,Երևան
BH010427,Երևան
BH010428,Երևան
BH010412,Երևան
BH010414,Երևան
BH010415,Երևան
BH010421,Երևան
BH010403,Երևան
BH010387,Երևան
BH010389,Երևան
BH010390,Երևան
BH019945,Երևան
BH019901,Երևան
BH019903,Երևան
BH019885,Երևան
BH019894,Երևան
BH019864,Երևան
BH019199,Երևան
BH019200,Չարենցավան
BH019173,Երևան
BH019157,Աբովյան
BH019162,Արմավիր
BH020708,Երևան
BH020680,Երևան
BH020682,Երևան
BH020661,Երևան
BH020664,Արտաշատ
BH020666,Երևան
BH020651,Երևան
BH020655,Երևան
BH020637,Երևան
BH020639,Երևան
BH020641,Երևան
BH020646,Երևան
BH020647,Երևան
BH043116,Երևան
BH043100,Երևան
BH043080,Երևան
BH050225,Երևան
BH050229,Երևան
BH050213,Երևան
BH050221,Երևան
BH050197,Երևան
260,Փարաքար
254,Երևան
231,Գյումրի
232,Երևան
221,Ստեփանակերտ
222,Երևան
206,Երևան
211,Երևան
BH019852,Երևան
BH019835,Երևան
BH019812,Երևան
BH019784,Երևան
BH024707,Գյումրի
BH024708,Գյումրի
BH024683,Գյումրի
BH024684,Գյումրի
BH024685,Գյումրի
BH024686,Գյումրի
BH024687,Գյումրի
BH024688,Գյումրի
BH024689,Գյումրի
BH024690,Գյումրի
BH024691,Գյումրի
BH024692,Գյումրի
BH024693,Գյումրի
BH024694,Գյումրի
BH024695,Գյումրի
BH024670,Գյումրի
BH024671,Գյումրի
BH024672,Գյումրի
BH024673,Գյումրի
BH024674,Գյումրի
BH024675,Գյումրի
BH024676,Գյումրի
BH024677,Գյումրի
BH024678,Գյումրի
BH024679,Գյումրի
BH024680,Գյումրի
BH024681,Գյումրի
BH024682,Գյումրի
BH024657,Գյումրի
BH024658,Գյումրի
BH024659,Գյումրի
BH024660,Գյումրի
BH024661,Գյումրի
BH024662,Գյումրի
BH024663,Գյումրի
BH024664,Գյումրի
BH024665,Գյումրի
BH024666,Գյումրի
BH024667,Գյումրի
BH024668,Գյումրի
BH024669,Գյումրի
BH024644,Գյումրի
BH024645,Գյումրի
BH024646,Գյումրի
BH024647,Գյումրի
BH024648,Գյումրի
BH024649,Գյումրի
BH024650,Գյումրի
BH024651,Գյումրի
BH024652,Գյումրի
BH024653,Գյումրի
BH024654,Գյումրի
BH024655,Գյումրի
BH024656,Գյումրի
BH024631,Գյումրի
BH024632,Գյումրի
BH024633,Գյումրի
BH024634,Գյումրի
BH024635,Գյումրի
BH024636,Գյումրի
BH024637,Գյումրի
BH024638,Գյումրի
BH024639,Գյումրի
BH024640,Գյումրի
BH010375,Երևան
BH010381,Երևան
BH010361,Երևան
BH010372,Երևան
BH010349,Երևան
BH010357,Երևան
BH010337,Երևան
BH010342,Երևան
BH010345,Երևան
BH010346,Երևան
BH010325,Երևան
BH010326,Երևան
BH010327,Երևան
BH010328,Երևան
BH010329,Երևան
BH010330,Երևան
BH010335,Երևան
BH010336,Երևան
BH010313,Երևան
BH010314,Երևան
BH010315,Երևան
BH010316,Երևան
BH010317,Երևան
BH010318,Երևան
BH010319,Երևան
BH010320,Երևան
BH010321,Երևան
BH010322,Երևան
BH019110,Երևան
BH019111,Եղվարդ
BH020627,Երևան
BH020631,Երևան
BH020632,Երևան
BH020612,Երևան
BH020618,Երևան
BH020606,Մասիս
BH020607,Երևան
BH020592,Երևան
BH020579,Երևան
BH020580,Երևան
BH020567,Երևան
197,Երևան
201,Երևան
178,Երևան
166,Երևան
154,Երևան
BH050126,Երևան
BH050130,Երևան
BH050115,Երևան
BH050082,Երևան
BH043075,Երևան
BH043044,Երևան
BH043046,Երևան
BH043047,Երևան
BH043032,Երևան
BH043036,Երևան
679,Երևան
680,Երևան
681,Երևան
682,Երևան
683,Ծաղկաձոր
684,Երևան
685,Երևան
686,Աբովյան
688,Երևան
689,Երևան
690,Երևան
667,Երևան
668,Երևան
669,Երևան
670,Երևան
671,Երևան
672,Երևան
673,Երևան
675,Երևան
676,Երևան
677,Երևան
678,Երևան
655,Երևան
656,Երևան
657,Արտաշատ
658,Առինջ
BH019791,Երևան
BH019768,Երևան
BH019753,Երևան
BH019740,Էջմիածին
BH024641,Գյումրի
BH024642,Գյումրի
BH024643,Գյումրի
BH024618,Գյումրի
BH024619,Գյումրի
BH024620,Գյումրի
BH024621,Գյումրի
BH024622,Գյումրի
BH024623,Գյումրի
BH024624,Գյումրի
BH024625,Գյումրի
BH024626,Գյումրի
BH024627,Գյումրի
BH024628,Գյումրի
BH024629,Գյումրի
BH024630,Գյումրի
BH024605,Գյումրի
BH024606,Գյումրի
BH024607,Գյումրի
BH024608,Գյումրի
BH024609,Գյումրի
BH024610,Գյումրի
BH024611,Գյումրի
BH024612,Գյումրի
BH024613,Գյումրի
BH024614,Գյումրի
BH024615,Գյումրի
BH024616,Գյումրի
BH024617,Գյումրի
BH024592,Գյումրի
BH024593,Գյումրի
BH024594,Գյումրի
BH024595,Գյումրի
BH024596,Գյումրի
BH024597,Գյումրի
BH024598,Գյումրի
BH024599,Գյումրի
BH024600,Գյումրի
BH024601,Գյումրի
BH024602,Գյումրի
BH024603,Գյումրի
BH024604,Գյումրի
BH024579,Գյումրի
BH024580,Գյումրի
BH024581,Գյումրի
BH024582,Գյումրի
BH024583,Գյումրի
BH024584,Գյումրի
BH024585,Գյումրի
BH024586,Գյումրի
BH024587,Գյումրի
BH024588,Գյումրի
BH024589,Գյումրի
BH024590,Գյումրի
BH024591,Գյումրի
BH024566,Գյումրի
BH024567,Գյումրի
BH024568,Գյումրի
BH024569,Գյումրի
BH024570,Գյումրի
BH024571,Գյումրի
BH024572,Գյումրի
BH024573,Գյումրի
BH024574,Գյումրի
103,Երևան
87,Երևան
88,Երևան
89,Երևան
90,Երևան
91,Երևան
92,Երևան
93,Երևան
94,Երևան
96,Երևան
98,Երևան
75,Երևան
76,Երևան
77,Երևան
78,Երևան
79,Երևան
80,Երևան
81,Երևան
82,Երևան
84,Երևան
85,Երևան
86,Երևան
61,Երևան
62,Երևան
63,Երևան
64,Երևան
65,Երևան
66,Երևան
67,Երևան
68,Երևան
69,Երևան
70,Երևան
71,Երևան
72,Երևան
73,Երևան
48,Երևան
49,Երևան
50,Աշտարակ
51,Երևան
52,Երևան
54,Երևան
55,Երևան
56,Երևան
57,Երևան
59,Երևան
BH020551,Երևան
BH020537,Երևան
BH020525,Երևան
BH020512,Երևան
BH020500,Երևան
BH010323,Երևան
BH010324,Երևան
BH044698,Առինջ
BH044681,Երևան
BH044690,Երևան
BH044656,Երևան
BH044664,Երևան
BH044646,Երևան
BH044654,Երևան
BH044631,Երևան
BH044633,Երևան
BH050078,Երևան
BH050056,Երևան
BH050020,Երևան
BH050027,Երևան
BH050015,Երևան
3192,Երևան
3193,Երևան
3194,Երևան
BH019664,Երևան
BH019651,Երևան
BH019639,Երևան
BH019642,Երևան
BH019612,Երևան
BH019604,Երևան
BH019589,Երևան
BH019592,Երևան
BH019597,Երևան
BH019550,Երևան
BH019555,Երևան
659,Երևան
660,Երևան
662,Երևան
663,Երևան
664,Երևան
665,Երևան
666,Երևան
643,Երևան
644,Վանաձոր
645,Երևան
646,Երևան
647,Երևան
648,Երևան
649,Երևան
650,Երևան
651,Երևան
3006,Երևան
653,Երևան
654,Երևան
631,Երևան
632,Երևան
633,Երևան
634,Երևան
635,Երևան
636,Երևան
637,Երևան
638,Երևան
639,Երևան
640,Երևան
641,Երևան
642,Երևան
619,Երևան
620,Երևան
621,Երևան
622,Երևան
623,Երևան
624,Երևան
625,Երևան
626,Երևան
627,Երևան
628,Երևան
629,Երևան
630,Երևան
607,Երևան
608,Երևան
609,Երևան
610,Երևան
611,Երևան
612,Երևան
613,Երևան
615,Երևան
616,Երևան
617,Երևան
618,Երևան
598,Երևան
600,Երևան
601,Երևան
602,Երևան
603,Երևան
604,Երևան
605,Երևան
606,Երևան
584,Երևան
60,Երևան
35,Երևան
36,Երևան
37,Երևան
38,Երևան
39,Երևան
40,Երևան
41,Երևան
43,Արտաշատ
44,Երևան
45,Երևան
46,Երևան
47,Երևան
22,Երևան
23,Երևան
24,Երևան
25,Երևան
26,Երևան
27,Երևան
29,Երևան
30,Երևան
31,Երևան
32,Երևան
33,Երևան
9,Երևան
10,Մարալիկ
11,Երևան
12,Երևան
13,Երևան
14,Երևան
15,Երևան
16,Երևան
17,Երևան
18,Երևան
19,Երևան
20,Երևան
3897,Երևան
3898,Երևան
3899,Երևան
3900,Երևան
1,Ծաղկաձոր
2,Երևան
3,Երևան
4,Ստեփանակերտ
5,Երևան
6,Գավառ
7,Երևան
8,Երևան
3884,Երևան
3885,Երևան
3886,Երևան
3887,Երևան
3888,Երևան
3889,Երևան
3890,Երևան
3891,Երևան
3892,Երևան
3893,Երևան
3895,Երևան
3871,Երևան
3872,Երևան
3873,Երևան
BH020459,Երևան
BH020455,Երևան
BH020439,Երևան
BH020406,Երևան
BH020412,Երևան
BH024575,Գյումրի
BH024576,Գյումրի
BH024577,Գյումրի
BH024578,Գյումրի
BH024553,Գյումրի
BH024554,Գյումրի
BH024555,Գյումրի
BH024556,Գյումրի
BH024557,Գյումրի
BH024558,Գյումրի
BH024559,Գյումրի
BH024560,Գյումրի
BH024561,Գյումրի
BH024562,Գյումրի
BH024563,Գյումրի
BH024564,Գյումրի
BH024565,Գյումրի
BH024540,Գյումրի
BH024541,Գյումրի
BH024543,Գյումրի
BH024544,Գյումրի
BH024545,Գյումրի
BH024546,Գյումրի
BH024547,Գյումրի
BH024548,Գյումրի
BH024549,Գյումրի
BH024550,Գյումրի
BH024551,Գյումրի
BH024552,Գյումրի
BH024527,Գյումրի
BH024528,Գյումրի
BH024529,Գյումրի
BH024530,Գյումրի
BH024531,Գյումրի
BH024532,Գյումրի
BH024533,Գյումրի
BH024534,Գյումրի
BH024535,Գյումրի
BH024536,Գյումրի
BH024537,Գյումրի
BH024538,Գյումրի
BH024539,Գյումրի
BH024514,Գյումրի
BH024515,Գյումրի
BH024516,Գյումրի
BH024517,Գյումրի
BH024518,Գյումրի
BH024519,Գյումրի
BH024520,Գյումրի
BH024521,Գյումրի
BH024522,Գյումրի
BH024523,Գյումրի
BH024524,Գյումրի
BH024525,Գյումրի
BH024526,Գյումրի
BH024501,Գյումրի
BH024502,Գյումրի
BH024503,Գյումրի
BH024504,Գյումրի
BH024505,Գյումրի
BH024506,Գյումրի
BH024507,Գյումրի
BH024508,Գյումրի
BH024509,Գյումրի
BH025040,Գյումրի
BH025041,Գյումրի
BH025043,Գյումրի
BH025015,Գյումրի
BH024999,Երևան
BH024990,Երևան
BH044620,Երևան
BH044606,Երևան
BH044596,Երևան
BH044598,Երևան
BH044580,Երևան
BH044583,Երևան
BH044565,Երևան
BH044567,Երևան
BH044558,Երևան
BH044559,Երևան
BH019524,Երևան
BH019513,Երևան
4087,Արտաշատ
4054,Երևան
3876,Երևան
3877,Երևան
3879,Երևան
3880,Աշտարակ
3881,Երևան
3882,Երևան
3859,Երևան
3860,Երևան
3861,Երևան
3862,Երևան
3864,Երևան
3865,Երևան
3866,Երևան
3868,Երևան
3870,Երևան
3848,Երևան
3850,Երևան
3852,Երևան
3854,Երևան
3855,Երևան
3856,Երևան
3857,Երևան
3858,Երևան
3835,Երևան
3836,Երևան
3837,Կապան
3838,Երևան
3839,Երևան
3840,Երևան
3841,Երևան
3842,Երևան
3843,Երևան
3844,Երևան
3845,Երևան
3846,Երևան
3823,Երևան
3825,Երևան
3826,Երևան
3827,Երևան
3829,Երևան
3830,Երևան
3832,Երևան
3833,Երևան
3834,Երևան
3811,Երևան
3812,Երևան
3813,Երևան
3814,Երևան
3815,Երևան
3816,Երևան
3817,Երևան
3818,Երևան
3820,Երևան
3821,Երևան
799,Մեծամոր
800,Երևան
3195,Երևան
3196,Երևան
3198,Երևան
3199,Երևան
3200,Երևան
3180,Երևան
3181,Երևան
3182,Երևան
3183,Երևան
3184,Երևան
3185,Երևան
3186,Երևան
3187,Երևան
3188,Երևան
3189,Երևան
3190,Երևան
3191,Երևան
